Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,O_Passing,O_Passing,O_Passing,O_Passing,O_Passing,O_Passing,O_Passing,O_Passing,O_Passing,O_Rushing,O_Rushing,O_Rushing,O_Rushing,O_Receiving,O_Receiving,O_Receiving,O_Receiving,O_Fumbles,O_Fumbles,D_Interceptions,D_Interceptions,D_Interceptions,D_Interceptions,D_Sacks,D_Tackles,D_Tackles,D_Tackles,D_Fumbles,D_Fumbles,D_Fumbles,D_Fumbles,SPT_Kick_Returns,SPT_Kick_Returns,SPT_Kick_Returns,SPT_Kick_Returns,SPT_Kick_Returns,SPT_Punt_Returns,SPT_Punt_Returns,SPT_Punt_Returns,SPT_Punt_Returns,SPT_Punt_Returns,SPT_Scoring,SPT_Scoring,SPT_Scoring,SPT_Scoring,SPT_Punting,SPT_Punting,SPT_Punting,SPT_Punting
Tm,SB,Key,Player,No.,Age,Pos,College/Univ,College/Univ 2,College/Univ 3,BirthDate,Yrs,Super_bowl,Team,Pts,MVP,Stadium,City,State,Date,W/L,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Rec,Yds,TD,Lng,Fmb,FL,Int,Yds,TD,Lng,Sk,Comb,Solo,Ast,FR,Yds,TD,FF,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
MIA,17,MIA17,A.J. Duhe,77,27,LILB,LSU,None,None,11/27/1955,5,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Lyle Blackwood,42,31,FS,TCU,None,None,5/24/1951,9,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Earnest Rhone,55,29,RILB,Henderson St.,None,None,8/20/1953,7,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Bob Baumhower,73,27,NT,Alabama,None,None,8/4/1955,5,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Larry Gordon,50,28,ROLB,Arizona St.,None,None,7/8/1954,6,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Bob Brudzinski,59,27,LOLB,Ohio St.,None,None,1/1/1955,5,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Kim Bokamper,58,28,RDE,Concordia-Moorhead (MN),San Jose St.,None,9/25/1954,5,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Doug Betters,75,26,LDE,Montana,Nevada,None,6/11/1956,4,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Gerald Small,48,26,RCB,San Jose St.,None,None,8/10/1956,4,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Don McNeal,28,24,LCB,Alabama,None,None,5/6/1958,2,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Tommy Vigorito,32,23,RB,Virginia,None,None,10/23/1959,1,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,11,0,12,0,0,0,0,0,0,0,0
MIA,17,MIA17,Fulton Walker,41,24,DB,West Virginia,None,None,4/30/1958,1,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,190,47.5,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Lyle Blackwood,42,31,FS,TCU,None,None,5/24/1951,9,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Uwe von Schamann,5,26,K,Oklahoma,None,None,4/23/1956,3,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0
MIA,17,MIA17,Tom Orosz,3,23,P,Ohio St.,None,None,9/26/1959,1,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,227,37.8,46
MIA,17,MIA17,Mike Kozlowski,40,26,DB,San Diego St.,BYU,Colorado,2/24/1956,3,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Bill Barnett,70,26,RDE,Nebraska,None,None,5/10/1956,2,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Bob Baumhower,73,27,NT,Alabama,None,None,8/4/1955,5,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Woody Bennett,34,27,RB,Miami (FL),None,None,3/24/1955,3,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Doug Betters,75,26,LDE,Montana,Nevada,None,6/11/1956,4,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Richard Bishop,72,32,NT,Louisville,None,None,3/23/1950,6,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Glenn Blackwood,47,25,SS,Texas,None,None,2/23/1957,3,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Lyle Blackwood,42,31,FS,TCU,None,None,5/24/1951,9,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Kim Bokamper,58,28,RDE,Concordia-Moorhead (MN),San Jose St.,None,9/25/1954,5,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Charles Bowser,56,23,LB,Duke,None,None,10/2/1959,Rook,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Bob Brudzinski,59,27,LOLB,Ohio St.,None,None,1/1/1955,5,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Jimmy Cefalo,81,26,WR,Penn St.,None,None,10/6/1956,4,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Steve Clark,76,22,NT,Utah,None,None,8/2/1960,Rook,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Larry Cowan,43,22,RB,Jackson St.,None,None,7/11/1960,Rook,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Vern Den Herder,83,34,DE,Central College (IA),None,None,11/28/1948,11,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Mark Dennard,63,27,C,Texas A&M,None,None,11/2/1955,3,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Rich Diana,33,22,RB,Yale,None,None,9/6/1960,Rook,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,A.J. Duhe,77,27,LILB,LSU,None,None,11/27/1955,5,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Mark Duper,85,23,WR,Northwestern St. (LA),None,None,1/25/1959,Rook,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Roy Foster,61,22,T,USC,None,None,5/24/1960,Rook,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Andra Franklin,37,23,FB,Nebraska,None,None,8/22/1959,1,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Jon Giesler,79,26,LT,Michigan,None,None,12/23/1956,3,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Larry Gordon,50,28,ROLB,Arizona St.,None,None,7/8/1954,6,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Cleveland Green,74,25,T,Southern,None,None,9/11/1957,3,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Bruce Hardy,84,26,TE,Arizona St.,None,None,6/1/1956,4,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Duriel Harris,82,28,WR,New Mexico St.,None,None,11/27/1954,6,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Vince Heflin,88,23,WR,Central State (OH),None,None,7/7/1959,Rook,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Ron Hester,53,23,LB,Florida St.,None,None,5/26/1959,Rook,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Eddie Hill,31,25,RB,Memphis,None,None,5/13/1957,3,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Jim Jensen,11,24,FB,Boston Univ.,None,None,11/14/1958,1,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,William Judson,49,23,DB,South Carolina St.,None,None,3/26/1959,Rook,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Bob Kuechenberg,67,35,LG,Notre Dame,None,None,10/14/1947,12,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Eric Laakso,68,26,RT,Tulane,None,None,11/29/1956,4,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Paul Lankford,44,24,DB,Penn St.,None,None,6/15/1958,Rook,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Ronnie Lee,86,26,TE,Baylor,None,None,12/24/1956,3,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Don McNeal,28,24,LCB,Alabama,None,None,5/6/1958,2,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Tony Nathan,22,26,RB,Alabama,None,None,12/14/1956,3,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Ed Newman,64,31,RG,Florida Atlantic,Duke,None,6/4/1951,9,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Tom Orosz,3,23,P,Ohio St.,None,None,9/26/1959,1,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Steve Potter,54,25,LB,Virginia,None,None,11/6/1957,1,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Earnest Rhone,55,29,RILB,Henderson St.,None,None,8/20/1953,7,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Steve Shull,52,24,LB,William & Mary,None,None,3/27/1958,2,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Gerald Small,48,26,RCB,San Jose St.,None,None,8/10/1956,4,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Dwight Stephenson,57,25,C,Alabama,None,None,11/20/1957,2,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Don Strock,10,32,QB,Virginia Tech,None,None,11/27/1950,8,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Jeff Toews,60,25,G,Washington,None,None,11/4/1957,3,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Tommy Vigorito,32,23,RB,Virginia,None,None,10/23/1959,1,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Uwe von Schamann,5,26,K,Oklahoma,None,None,4/23/1956,3,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,Fulton Walker,41,24,DB,West Virginia,None,None,4/30/1958,1,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,17,MIA17,David Woodley,16,24,QB,LSU,None,None,10/25/1958,2,XVII,Miami Dolphins,17,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAS,17,WAS17,Joe Theismann,7,33,QB,Notre Dame,None,None,9/9/1949,8,XVII,Washington Redskins,27,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,1,15,23,143,2,2,3,19,27,75.1,3,20,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAS,17,WAS17,John Riggins,44,33,RB,Kansas,None,None,8/4/1949,11,XVII,Washington Redskins,27,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,1,0,0,0,0,0,0,0,0,0,38,166,1,43,1,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAS,17,WAS17,Alvin Garrett,89,26,WR,Angelo State (TX),None,None,10/1/1956,2,XVII,Washington Redskins,27,John Riggins+,Rose Bowl,Pasadena,California,1/30/1983,1,0,0,0,0,0,0,0,0,0,1,44,0,44,2,13,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
